# tau rho ord score
75.000 352.000 0.850 893.4316841777304
75.000 356.000 0.850 894.1079973565647
75.000 360.000 0.850 894.7725940325131
76.000 0.000 0.850 895.5706163655943
76.000 4.000 0.850 896.1256615579805
76.000 8.000 0.850 896.709390631324
76.000 12.000 0.850 897.3307641359581
76.000 16.000 0.850 897.9951437377078
76.000 20.000 0.850 898.7027112540371
76.000 24.000 0.850 899.4537348022639
76.000 28.000 0.850 900.3924737130498
76.000 32.000 0.850 901.6214386280078
76.000 36.000 0.850 902.7853106337857
76.000 40.000 0.850 903.873909578414
76.000 44.000 0.850 904.8746652322526
76.000 48.000 0.850 905.7728199633169
76.000 52.000 0.850 906.5516929721932
76.000 56.000 0.850 907.1930010557157
76.000 60.000 0.850 907.6758381057103
76.000 64.000 0.850 907.9824566184056
76.000 68.000 0.850 908.0909858676567
76.000 72.000 0.850 907.9808345593508
76.000 76.000 0.850 907.6320080534161
76.000 80.000 0.850 907.0242138072508
76.000 84.000 0.850 906.1427218382441
76.000 88.000 0.850 904.9711128790398
76.000 92.000 0.850 903.4966610271748
76.000 96.000 0.850 901.7095809454302
76.000 100.000 0.850 900.544381789794
76.000 104.000 0.850 899.3264688785986
76.000 108.000 0.850 897.8648706480898
76.000 112.000 0.850 896.1561735873934
76.000 116.000 0.850 895.0758096665206
76.000 120.000 0.850 893.9986127160969
76.000 124.000 0.850 892.7664215796885
76.000 128.000 0.850 891.3794229301761
76.000 132.000 0.850 889.8405088198589
76.000 136.000 0.850 888.1541642418678
76.000 140.000 0.850 886.3265039073605
76.000 144.000 0.850 885.1380285833905
76.000 148.000 0.850 884.3401232844436
76.000 152.000 0.850 883.7251066326352
76.000 156.000 0.850 883.407544511274
76.000 160.000 0.850 883.1400117860884
76.000 164.000 0.850 882.9301783229
76.000 168.000 0.850 882.780561319742
76.000 172.000 0.850 882.6933834521996
76.000 176.000 0.850 882.6693593959967
76.000 180.000 0.850 882.7062951319846
76.000 184.000 0.850 882.804477184396
76.000 188.000 0.850 882.9589942171466
76.000 192.000 0.850 883.1647467462421
76.000 196.000 0.850 883.4153830088596
76.000 200.000 0.850 883.702042454191
76.000 204.000 0.850 884.0188811682059
76.000 208.000 0.850 884.3555189751359
76.000 212.000 0.850 884.7021615008617
76.000 216.000 0.850 885.0486330232776
76.000 220.000 0.850 885.383199659841
76.000 224.000 0.850 885.6981556276518
76.000 228.000 0.850 885.982311110872
76.000 232.000 0.850 886.2261342051876
76.000 236.000 0.850 886.4207823573313
76.000 240.000 0.850 886.5582944289372
76.000 244.000 0.850 886.6317659739573
76.000 248.000 0.850 886.6355042191487
76.000 252.000 0.850 886.5651596308672
76.000 256.000 0.850 886.4178314062787
76.000 260.000 0.850 886.1907531647025
76.000 264.000 0.850 885.8867078059106
76.000 268.000 0.850 885.5063133909678
76.000 272.000 0.850 885.0529364361057
76.000 276.000 0.850 884.5314724822408
76.000 280.000 0.850 883.9468783816858
76.000 284.000 0.850 884.3045309302473
76.000 288.000 0.850 884.5868393875222
76.000 292.000 0.850 884.7392166544329
76.000 296.000 0.850 884.7718246977598
76.000 300.000 0.850 884.6957062672585
76.000 304.000 0.850 884.5278466480053
76.000 308.000 0.850 885.1830560221802
76.000 312.000 0.850 885.7487606174176
76.000 316.000 0.850 886.3495478744102
76.000 320.000 0.850 887.8051031924603
76.000 324.000 0.850 889.0768956925881
76.000 328.000 0.850 890.1816678521011
76.000 332.000 0.850 891.1394410559549
76.000 336.000 0.850 891.9717500479704
76.000 340.000 0.850 892.7010280682725
76.000 344.000 0.850 893.3499820223417
76.000 348.000 0.850 893.9409707597898
76.000 352.000 0.850 894.4953994393575
76.000 356.000 0.850 895.0331425981669
76.000 360.000 0.850 895.572007935185
77.000 0.000 0.850 896.1194079627857
77.000 4.000 0.850 896.5609952179893
77.000 8.000 0.850 897.045665507931
77.000 12.000 0.850 897.5829613218484
77.000 16.000 0.850 898.178724534192
77.000 20.000 0.850 898.8335406166982
77.000 24.000 0.850 899.7311463565557
77.000 28.000 0.850 900.9261450751791
77.000 32.000 0.850 902.0822276970976
77.000 36.000 0.850 903.1920825692041
77.000 40.000 0.850 904.2457547378899
77.000 44.000 0.850 905.2307829662868
77.000 48.000 0.850 906.1324030690034
77.000 52.000 0.850 906.9338137977882
77.000 56.000 0.850 907.6165002077352
77.000 60.000 0.850 908.1592455479935
77.000 64.000 0.850 908.5438040928678
77.000 68.000 0.850 908.7477901003933
77.000 72.000 0.850 908.7499783804811
77.000 76.000 0.850 908.5296542035916
77.000 80.000 0.850 908.0657545050656
77.000 84.000 0.850 907.342622599411
77.000 88.000 0.850 906.3429295844304
77.000 92.000 0.850 905.0529568822375
77.000 96.000 0.850 903.4618776073182
77.000 100.000 0.850 901.5607796729255
77.000 104.000 0.850 900.3876540429966
77.000 108.000 0.850 899.0767632287478
77.000 112.000 0.850 897.5273537802689
77.000 116.000 0.850 895.7378861372076
77.000 120.000 0.850 894.671822182325
77.000 124.000 0.850 893.5450013063886
77.000 128.000 0.850 892.2696484423009
77.000 132.000 0.850 890.8480792035887
77.000 136.000 0.850 889.2841815581339
77.000 140.000 0.850 887.5834560073516
77.000 144.000 0.850 885.753030019973
77.000 148.000 0.850 884.6752996821248
77.000 152.000 0.850 883.8975793296885
77.000 156.000 0.850 883.2891560343404
77.000 160.000 0.850 883.0198951525435
77.000 164.000 0.850 882.8103076553559
77.000 168.000 0.850 882.6629583140416
77.000 172.000 0.850 882.5800713290846
77.000 176.000 0.850 882.5623429126674
77.000 180.000 0.850 882.6075695256646
77.000 184.000 0.850 882.7159244363129
77.000 188.000 0.850 882.8824456280804
77.000 192.000 0.850 883.1019385518948
77.000 196.000 0.850 883.3679394824136
77.000 200.000 0.850 883.6714893201715
77.000 204.000 0.850 884.0065476433409
77.000 208.000 0.850 884.3626073313109
77.000 212.000 0.850 884.729710760797
77.000 216.000 0.850 885.097511099302
77.000 220.000 0.850 885.4541266060962
77.000 224.000 0.850 885.7916161537199
77.000 228.000 0.850 886.0986350734637
77.000 232.000 0.850 886.3654715026421
77.000 236.000 0.850 886.5831063475084
77.000 240.000 0.850 886.7434074610957
77.000 244.000 0.850 886.8393069025283
77.000 248.000 0.850 886.8649577353
77.000 252.000 0.850 886.8158672190162
77.000 256.000 0.850 886.6890037077918
77.000 260.000 0.850 886.4815123999092
77.000 264.000 0.850 886.1960180930762
77.000 268.000 0.850 885.8330773970749
77.000 272.000 0.850 885.3959845351478
77.000 276.000 0.850 884.8895783298199
77.000 280.000 0.850 885.2371719556891
77.000 284.000 0.850 885.5937887968383
77.000 288.000 0.850 885.8113350579233
77.000 292.000 0.850 885.8978298933594
77.000 296.000 0.850 885.8638480074471
77.000 300.000 0.850 885.7208914380604
77.000 304.000 0.850 886.3262647416642
77.000 308.000 0.850 886.9043450334522
77.000 312.000 0.850 887.4028777529537
77.000 316.000 0.850 888.84716003215
77.000 320.000 0.850 890.0918983103137
77.000 324.000 0.850 891.1560876876608
77.000 328.000 0.850 892.05771127796
77.000 332.000 0.850 892.8179939603541
77.000 336.000 0.850 893.459653118095
77.000 340.000 0.850 894.0062737224926
77.000 344.000 0.850 894.4816735519955
77.000 348.000 0.850 894.9092717574412
77.000 352.000 0.850 895.3114738810154
77.000 356.000 0.850 895.7090860738593
77.000 360.000 0.850 896.1207706428171
78.000 0.000 0.850 896.4168809161898
78.000 4.000 0.850 896.7438075442006
78.000 8.000 0.850 897.1283051372245
78.000 12.000 0.850 897.5804966855093
78.000 16.000 0.850 898.1067043949621
78.000 20.000 0.850 898.9040570299355
78.000 24.000 0.850 900.0222188568116
78.000 28.000 0.850 901.124301575192
78.000 32.000 0.850 902.2061672959366
78.000 36.000 0.850 903.2608528819851
78.000 40.000 0.850 904.2786368138217
78.000 44.000 0.850 905.2471757572436
78.000 48.000 0.850 906.1517084318524
78.000 52.000 0.850 906.9753229895299
78.000 56.000 0.850 907.6992827959197
78.000 60.000 0.850 908.302071611807
78.000 64.000 0.850 908.7649532118135
78.000 68.000 0.850 909.0650370915797
78.000 72.000 0.850 909.1804727087174
78.000 76.000 0.850 909.0898327614892
78.000 80.000 0.850 908.7712909967047
78.000 84.000 0.850 908.2082666126366
78.000 88.000 0.850 907.3825248743049
78.000 92.000 0.850 906.2793553325589
78.000 96.000 0.850 904.8868880993283
78.000 100.000 0.850 903.1951546240548
78.000 104.000 0.850 901.2015669788203
78.000 108.000 0.850 900.0374355629218
78.000 112.000 0.850 898.6496009988844
78.000 116.000 0.850 897.029653775797
78.000 120.000 0.850 895.1767196823638
78.000 124.000 0.850 894.1507149678228
78.000 128.000 0.850 892.9887330448943
78.000 132.000 0.850 891.6863741519473
78.000 136.000 0.850 890.2469218952016
78.000 140.000 0.850 888.6752540520083
78.000 144.000 0.850 886.977860358727
78.000 148.000 0.850 885.1628336082978
78.000 152.000 0.850 884.2046760455106
78.000 156.000 0.850 883.458154264177
78.000 160.000 0.850 882.8841224731168
78.000 164.000 0.850 882.6749179537046
78.000 168.000 0.850 882.5299495522062
78.000 172.000 0.850 882.4514415734641
78.000 176.000 0.850 882.4400711681768
78.000 180.000 0.850 882.4936266197708
78.000 184.000 0.850 882.6121669122876
78.000 188.000 0.850 882.7906821352415
78.000 192.000 0.850 883.0238852515753
78.000 196.000 0.850 883.3052038314049
78.000 200.000 0.850 883.6255852007198
78.000 204.000 0.850 883.97879473095
78.000 208.000 0.850 884.354204098217
78.000 212.000 0.850 884.7416975238391
78.000 216.000 0.850 885.1307623458131
78.000 220.000 0.850 885.5093754231095
78.000 224.000 0.850 885.8693634949383
78.000 228.000 0.850 886.1992330950046
78.000 232.000 0.850 886.489097202468
78.000 236.000 0.850 886.7297645646812
78.000 240.000 0.850 886.9129358810318
78.000 244.000 0.850 887.0313829459953
78.000 248.000 0.850 887.0791071789009
78.000 252.000 0.850 887.0514743679677
78.000 256.000 0.850 886.9453229184114
78.000 260.000 0.850 886.7577107310199
78.000 264.000 0.850 886.4911015309697
78.000 268.000 0.850 886.1459896208568
78.000 272.000 0.850 885.7255942236545
78.000 276.000 0.850 886.0692763963938
78.000 280.000 0.850 886.5068995227531
78.000 284.000 0.850 886.7995240570937
78.000 288.000 0.850 886.951643856524
78.000 292.000 0.850 886.9716673554193
78.000 296.000 0.850 886.870578523391
78.000 300.000 0.850 887.4290172344096
78.000 304.000 0.850 888.0319407090988
78.000 308.000 0.850 888.4664662841386
78.000 312.000 0.850 889.8851520291087
78.000 316.000 0.850 891.1139102015044
78.000 320.000 0.850 892.1453234189202
78.000 324.000 0.850 892.9995439765257
78.000 328.000 0.850 893.6957940798154
78.000 332.000 0.850 894.256498168368
78.000 336.000 0.850 894.7055512008336
78.000 340.000 0.850 895.0676840066151
78.000 344.000 0.850 895.3678188833946
78.000 348.000 0.850 895.6304287770303
78.000 352.000 0.850 895.8789132750286
78.000 356.000 0.850 896.135004278241
78.000 360.000 0.850 896.4182135949899
79.000 0.000 0.850 896.4626728129823
79.000 4.000 0.850 896.6738758154203
79.000 8.000 0.850 896.9572088389216
79.000 12.000 0.850 897.3233732296206
79.000 16.000 0.850 897.9721324788243
79.000 20.000 0.850 898.9734651024387
79.000 24.000 0.850 899.9789314733096
79.000 28.000 0.850 900.9867017980084
79.000 32.000 0.850 901.9931064282763
79.000 36.000 0.850 902.9915377889034
79.000 40.000 0.850 903.9725157458066
79.000 44.000 0.850 904.9238236337014
79.000 48.000 0.850 905.830712532041
79.000 52.000 0.850 906.6761699765583
79.000 56.000 0.850 907.4412479658179
79.000 60.000 0.850 908.1041422914251
79.000 64.000 0.850 908.6456345481381
79.000 68.000 0.850 909.0423403375793
79.000 72.000 0.850 909.2717930706126
79.000 76.000 0.850 909.3118612587004
79.000 80.000 0.850 909.1399637234438
79.000 84.000 0.850 908.7385992593813
79.000 88.000 0.850 908.0886322043914
79.000 92.000 0.850 907.174362250619
79.000 96.000 0.850 905.9828763238717
79.000 100.000 0.850 904.5031479108911
79.000 104.000 0.850 902.7314023154921
79.000 108.000 0.850 900.7457172585814
79.000 112.000 0.850 899.5215480037
79.000 116.000 0.850 898.073419141382
79.000 120.000 0.850 896.399597496953
79.000 124.000 0.850 894.5828246199316
79.000 128.000 0.850 893.5358006734983
79.000 132.000 0.850 892.3543723659016
79.000 136.000 0.850 891.0412123415817
79.000 140.000 0.850 889.6005678981749
79.000 144.000 0.850 888.0382821420995
79.000 148.000 0.850 886.3617883982425
79.000 152.000 0.850 884.5800774557479
79.000 156.000 0.850 883.7426782345104
79.000 160.000 0.850 883.0360905389493
79.000 164.000 0.850 882.524174163914
79.000 168.000 0.850 882.3816970794928
79.000 172.000 0.850 882.3076508956282
79.000 176.000 0.850 882.3026931268181
79.000 180.000 0.850 882.3646052315289
79.000 184.000 0.850 882.4933310206437
79.000 188.000 0.850 882.6838155345633
79.000 192.000 0.850 882.93068193802
79.000 196.000 0.850 883.2272524869991
79.000 200.000 0.850 883.5643860210599
79.000 204.000 0.850 883.9356562425476
79.000 208.000 0.850 884.3303195135559
79.000 212.000 0.850 884.7381071864529
79.000 216.000 0.850 885.1483462526465
79.000 220.000 0.850 885.5488788009637
79.000 224.000 0.850 885.9313029313228
79.000 228.000 0.850 886.2839826164098
79.000 232.000 0.850 886.5968606908415
79.000 236.000 0.850 886.8605783343913
79.000 240.000 0.850 887.0666731514018
79.000 244.000 0.850 887.2077600971301
79.000 248.000 0.850 887.2776916505867
79.000 252.000 0.850 887.2716940363247
79.000 256.000 0.850 887.1864767631289
79.000 260.000 0.850 887.0190116641918
79.000 264.000 0.850 886.7715986179254
79.000 268.000 0.850 886.4446688397463
79.000 272.000 0.850 886.7907163944461
79.000 276.000 0.850 887.3175836422945
79.000 280.000 0.850 887.6922991932634
79.000 284.000 0.850 887.9202677575641
79.000 288.000 0.850 888.0063765392682
79.000 292.000 0.850 887.9594207789266
79.000 296.000 0.850 888.481974744596
79.000 300.000 0.850 889.1205088928045
79.000 304.000 0.850 889.5778927593858
79.000 308.000 0.850 890.9159467010351
79.000 312.000 0.850 892.1361933430801
79.000 316.000 0.850 893.1470367891202
79.000 320.000 0.850 893.9628768199411
79.000 324.000 0.850 894.6050186669353
79.000 328.000 0.850 895.0939205729912
79.000 332.000 0.850 895.4532011429445
79.000 336.000 0.850 895.7079264121642
79.000 340.000 0.850 895.8839657990494
79.000 344.000 0.850 896.0073384211387
79.000 348.000 0.850 896.1035632292632
79.000 352.000 0.850 896.1970263070739
79.000 356.000 0.850 896.3103783129794
79.000 360.000 0.850 896.4639744154294
80.000 0.000 0.850 896.2567278646604
80.000 4.000 0.850 896.3512852298318
80.000 8.000 0.850 896.5325850605182
80.000 12.000 0.850 896.9881728911294
80.000 16.000 0.850 897.8406341283767
80.000 20.000 0.850 898.7099712417642
80.000 24.000 0.850 899.6013369432908
80.000 28.000 0.850 900.513513382142
80.000 32.000 0.850 901.4433046672639
80.000 36.000 0.850 902.3844653979178
80.000 40.000 0.850 903.3277644827117
80.000 44.000 0.850 904.2611205372103
80.000 48.000 0.850 905.16980644052
80.000 52.000 0.850 906.0367192185216
80.000 56.000 0.850 906.8427100825862
80.000 60.000 0.850 907.5656987251539
80.000 64.000 0.850 908.1859934683802
80.000 68.000 0.850 908.6797274899641
80.000 72.000 0.850 909.0238282101014
80.000 76.000 0.850 909.1954691967684
80.000 80.000 0.850 909.1713235294089
80.000 84.000 0.850 908.932974432663
80.000 88.000 0.850 908.460391320509
80.000 92.000 0.850 907.7368872449011
80.000 96.000 0.850 906.7485070328758
80.000 100.000 0.850 905.4831659985075
80.000 104.000 0.850 903.9358969902316
80.000 108.000 0.850 902.1021168287868
80.000 112.000 0.850 900.1421324972093
80.000 116.000 0.850 898.8679106092669
80.000 120.000 0.850 897.3754828607647
80.000 124.000 0.850 895.66882509896
80.000 128.000 0.850 893.9101848328161
80.000 132.000 0.850 892.8512600198026
80.000 136.000 0.850 891.6660852091509
80.000 140.000 0.850 890.3582702312488
80.000 144.000 0.850 888.9330034527957
80.000 148.000 0.850 887.3970495247069
80.000 152.000 0.850 885.7587199079595
80.000 156.000 0.850 884.0278162532109
80.000 160.000 0.850 883.30322737239
80.000 164.000 0.850 882.6479619751749
80.000 168.000 0.850 882.2183815126485
80.000 172.000 0.850 882.1488744764971
80.000 176.000 0.850 882.1503761569635
80.000 180.000 0.850 882.2206625483587
80.000 184.000 0.850 882.3595615397569
80.000 188.000 0.850 882.5619760221739
80.000 192.000 0.850 882.8224421613036
80.000 196.000 0.850 883.1341804177177
80.000 200.000 0.850 883.4879663404663
80.000 204.000 0.850 883.8771847339757
80.000 208.000 0.850 884.2909826760392
80.000 212.000 0.850 884.718944122765
80.000 216.000 0.850 885.1502413972391
80.000 220.000 0.850 885.5725886124911
80.000 224.000 0.850 885.9773590017403
80.000 228.000 0.850 886.3527803869023
80.000 232.000 0.850 886.688630678952
80.000 236.000 0.850 886.9753882855523
80.000 240.000 0.850 887.2044319733016
80.000 244.000 0.850 887.3682234747448
80.000 248.000 0.850 887.4604692138772
80.000 252.000 0.850 887.4762579293355
80.000 256.000 0.850 887.4121714429787
80.000 260.000 0.850 887.2650968551579
80.000 264.000 0.850 887.0371676229043
80.000 268.000 0.850 887.3972576513524
80.000 272.000 0.850 888.0155441388492
80.000 276.000 0.850 888.4807848852192
80.000 280.000 0.850 888.7919267887245
80.000 284.000 0.850 888.954654490453
80.000 288.000 0.850 888.9742481199212
80.000 292.000 0.850 889.4725219479882
80.000 296.000 0.850 890.1598569207447
80.000 300.000 0.850 890.6516744006142
80.000 304.000 0.850 891.9339453331095
80.000 308.000 0.850 893.1542956559767
80.000 312.000 0.850 894.1532592396939
80.000 316.000 0.850 894.9440628264518
80.000 320.000 0.850 895.54234417875
80.000 324.000 0.850 895.9705558008427
80.000 328.000 0.850 896.2503874128134
80.000 332.000 0.850 896.4066449347147
80.000 336.000 0.850 896.4655575532273
80.000 340.000 0.850 896.4541246195022
80.000 344.000 0.850 896.3994530352959
80.000 348.000 0.850 896.3280986920105
80.000 352.000 0.850 896.2654254184129
80.000 356.000 0.850 896.2349945189889
80.000 360.000 0.850 896.2579973534937
81.000 0.000 0.850 895.7992969750109
81.000 4.000 0.850 895.7764288011999
81.000 8.000 0.850 896.0035125514821
81.000 12.000 0.850 896.676178266304
81.000 16.000 0.850 897.3779176925984
81.000 20.000 0.850 898.1138964638332
81.000 24.000 0.850 898.8898952921068
81.000 28.000 0.850 899.7053128154665
81.000 32.000 0.850 900.557431839204
81.000 36.000 0.850 901.440375308435
81.000 40.000 0.850 902.3451685283064
81.000 44.000 0.850 903.2598738423507
81.000 48.000 0.850 904.1697953425689
81.000 52.000 0.850 905.0577497615577
81.000 56.000 0.850 905.9043983479964
81.000 60.000 0.850 906.6873969015504
81.000 64.000 0.850 907.3865899556245
81.000 68.000 0.850 907.9776403218258
81.000 72.000 0.850 908.4368802240449
81.000 76.000 0.850 908.740798376739
81.000 80.000 0.850 908.8653322087882
81.000 84.000 0.850 908.7911553242112
81.000 88.000 0.850 908.4973493066211
81.000 92.000 0.850 907.9662449883208
81.000 96.000 0.850 907.1828474545224
81.000 100.000 0.850 906.1340149258431
81.000 104.000 0.850 904.8135835610012
81.000 108.000 0.850 903.2158302093599
81.000 112.000 0.850 901.3400620734216
81.000 116.000 0.850 899.4121602464229
81.000 120.000 0.850 898.1031868476572
81.000 124.000 0.850 896.586664328498
81.000 128.000 0.850 894.8652939565053
81.000 132.000 0.850 893.1764317528739
81.000 136.000 0.850 892.1207792120917
81.000 140.000 0.850 890.9474379385929
81.000 144.000 0.850 889.6609342472552
81.000 148.000 0.850 888.2673557237533
81.000 152.000 0.850 886.7743250692871
81.000 156.000 0.850 885.1909467411509
81.000 160.000 0.850 883.526490587777
81.000 164.000 0.850 882.9024209348959
81.000 168.000 0.850 882.3052263628388
81.000 172.000 0.850 881.9753057541963
81.000 176.000 0.850 881.983305827158
82.000 228.000 0.850 886.4422049446582
82.000 232.000 0.850 886.8237625601712
82.000 236.000 0.850 887.156456905962
82.000 240.000 0.850 887.4313626136703
82.000 244.000 0.850 887.6406465619943
82.000 248.000 0.850 887.7777324288306
82.000 252.000 0.850 887.8374408815007
82.000 256.000 0.850 887.8161026171044
82.000 260.000 0.850 888.254458765245
82.000 264.000 0.850 889.0563771652963
82.000 268.000 0.850 889.7088337498933
82.000 272.000 0.850 890.2062636441781
82.000 276.000 0.850 890.5463062375701
82.000 280.000 0.850 890.7286131554478
82.000 284.000 0.850 891.2335543768418
82.000 288.000 0.850 892.0418733513236
82.000 292.000 0.850 892.6390663822526
82.000 296.000 0.850 893.9075197732438
82.000 300.000 0.850 895.1497819356528
82.000 304.000 0.850 896.1536888579282
82.000 308.000 0.850 896.925241380716
82.000 312.000 0.850 897.4759232212713
82.000 316.000 0.850 897.8213462559036
82.000 320.000 0.850 897.979616082805
82.000 324.000 0.850 897.9754571795643
82.000 328.000 0.850 897.8330025461751
82.000 332.000 0.850 897.5794064070707
82.000 336.000 0.850 897.2431948184214
82.000 340.000 0.850 896.8535955339543
82.000 344.000 0.850 896.4398586285602
82.000 348.000 0.850 896.0305816409215
82.000 352.000 0.850 895.6530528842937
82.000 356.000 0.850 895.3326261943312
82.000 360.000 0.850 895.0921397419665
83.000 0.000 0.850 894.2029614468587
83.000 4.000 0.850 894.4477180612014
83.000 8.000 0.850 894.7305293390377
83.000 12.000 0.850 895.0648329598598
83.000 16.000 0.850 895.4614883221677
83.000 20.000 0.850 895.9273132603361
83.000 24.000 0.850 896.4693433099789
83.000 28.000 0.850 897.0882207166978
83.000 32.000 0.850 897.7821981578059
83.000 36.000 0.850 898.54615198227
83.000 40.000 0.850 899.3716410918049
83.000 44.000 0.850 900.2470399167357
83.000 48.000 0.850 901.1577430510517
83.000 52.000 0.850 902.0864376692007
83.000 56.000 0.850 903.01343848025
83.000 60.000 0.850 903.9159113882286
83.000 64.000 0.850 904.9850076974146
83.000 68.000 0.850 906.0049211036539
83.000 72.000 0.850 906.8991485029165
83.000 76.000 0.850 907.6361722318157
83.000 80.000 0.850 908.1851084431038
83.000 84.000 0.850 908.5208515658724
83.000 88.000 0.850 908.6182375858588
83.000 92.000 0.850 908.456695321192
83.000 96.000 0.850 908.019767187584
83.000 100.000 0.850 907.294357688454
83.000 104.000 0.850 906.2755563102365
83.000 108.000 0.850 904.9604301900174
83.000 112.000 0.850 903.3522628347953
83.000 116.000 0.850 901.4596283179483
83.000 120.000 0.850 899.5471358128184
83.000 124.000 0.850 897.6803336283931
83.000 128.000 0.850 896.3570114736187
83.000 132.000 0.850 894.8457064472237
83.000 136.000 0.850 893.1543383824612
83.000 140.000 0.850 891.6175045330184
83.000 144.000 0.850 890.6130812023737
83.000 148.000 0.850 889.5090644027752
83.000 152.000 0.850 888.3116743879882
83.000 156.000 0.850 887.0285933883686
83.000 160.000 0.850 885.6677248785733
83.000 164.000 0.850 884.2415856959069
83.000 168.000 0.850 882.7607348682834
83.000 172.000 0.850 882.2601712874603
83.000 176.000 0.850 881.7978386998894
83.000 180.000 0.850 881.7011499800311
83.000 184.000 0.850 881.870371037204
83.000 188.000 0.850 882.10819449258
83.000 192.000 0.850 882.4089133518745
83.000 196.000 0.850 882.7654650195628
83.000 200.000 0.850 883.1684073310237
83.000 204.000 0.850 883.6105773067408
83.000 208.000 0.850 884.0808316436777
83.000 212.000 0.850 884.5683467064027
83.000 216.000 0.850 885.0618667310093
83.000 220.000 0.850 885.5487641858431
83.000 224.000 0.850 886.0197630541534
83.000 228.000 0.850 886.4627227855245
83.000 232.000 0.850 886.8669598214154
83.000 236.000 0.850 887.2224949783824
83.000 240.000 0.850 887.5202579613768
83.000 244.000 0.850 887.7522743771854
83.000 248.000 0.850 887.9118315570929
83.000 252.000 0.850 887.9936199096122
83.000 256.000 0.850 888.506357793053
83.000 260.000 0.850 889.3945197632717
83.000 264.000 0.850 890.1400165900722
83.000 268.000 0.850 890.7334348989403
83.000 272.000 0.850 891.169486440299
81.000 180.000 0.850 882.0619739363685
81.000 184.000 0.850 882.2110214416715
81.000 188.000 0.850 882.4253120357755
81.000 192.000 0.850 882.699297790501
81.000 196.000 0.850 883.0261010137413
81.000 200.000 0.850 883.3964192614272
81.000 204.000 0.850 883.8034514413737
81.000 208.000 0.850 884.236241509938
81.000 212.000 0.850 884.6842316792344
81.000 216.000 0.850 885.1364454707257
81.000 220.000 0.850 885.5804759719068
81.000 224.000 0.850 886.0074755958439
81.000 228.000 0.850 886.405542589806
81.000 232.000 0.850 886.7642953629527
81.000 236.000 0.850 887.0740545446125
81.000 240.000 0.850 887.326044514452
81.000 244.000 0.850 887.512577585484
81.000 248.000 0.850 887.62721718993
81.000 252.000 0.850 887.6649168257612
81.000 256.000 0.850 887.6221319929754
81.000 260.000 0.850 887.4956664970691
81.000 264.000 0.850 887.8855213169774
81.000 268.000 0.850 888.5963228747963
81.000 272.000 0.850 889.1545224297901
81.000 276.000 0.850 889.5574629911301
81.000 280.000 0.850 889.8044426271981
81.000 284.000 0.850 889.9014240571007
81.000 288.000 0.850 890.392511793753
81.000 292.000 0.850 891.1366287930662
81.000 296.000 0.850 891.6767634085778
81.000 300.000 0.850 892.9329362879795
81.000 304.000 0.850 894.1613245455059
81.000 308.000 0.850 895.1582076746324
81.000 312.000 0.850 895.9338923172268
81.000 316.000 0.850 896.502798987465
81.000 320.000 0.850 896.8818012221658
81.000 324.000 0.850 897.0944917373571
81.000 328.000 0.850 897.1637856698011
81.000 332.000 0.850 897.1156679582182
81.000 336.000 0.850 896.9775215981201
81.000 340.000 0.850 896.7774658405597
81.000 344.000 0.850 896.5436850106212
81.000 348.000 0.850 896.3037616125671
81.000 352.000 0.850 896.0840272780583
81.000 356.000 0.850 895.9089447367323
81.000 360.000 0.850 895.8005333520933
82.000 0.000 0.850 895.0909374344315
82.000 4.000 0.850 895.0624028124528
82.000 8.000 0.850 895.5307481764048
82.000 12.000 0.850 896.0348044928954
82.000 16.000 0.850 896.5845469012944
82.000 20.000 0.850 897.1859669696036
82.000 24.000 0.850 897.8454732727694
82.000 28.000 0.850 898.5630847328753
82.000 32.000 0.850 899.3365672075047
82.000 36.000 0.850 900.1604177102508
82.000 40.000 0.850 901.0259249842795
82.000 44.000 0.850 901.9213033731039
82.000 48.000 0.850 902.8318975568357
82.000 52.000 0.850 903.7404542891747
82.000 56.000 0.850 904.6274559120455
82.000 60.000 0.850 905.4703068602296
82.000 64.000 0.850 906.248397927269
82.000 68.000 0.850 906.9369341895605
82.000 72.000 0.850 907.5771414108208
82.000 76.000 0.850 908.1591702045121
82.000 80.000 0.850 908.5422588944125
82.000 84.000 0.850 908.7022890368155
82.000 88.000 0.850 908.6150245879403
82.000 92.000 0.850 908.2608860957563
82.000 96.000 0.850 907.6244333357283
82.000 100.000 0.850 906.6935723196134
82.000 104.000 0.850 905.4645084594246
82.000 108.000 0.850 904.0039755021224
82.000 112.000 0.850 902.3747518009377
82.000 116.000 0.850 900.4779639788081
82.000 120.000 0.850 898.5818228921318
82.000 124.000 0.850 897.2574395746162
82.000 128.000 0.850 895.7341318679064
82.000 132.000 0.850 894.0177463450866
82.000 136.000 0.850 892.4047403943684
82.000 140.000 0.850 891.3673532341684
82.000 144.000 0.850 890.2211876836591
82.000 148.000 0.850 888.9716466968771
82.000 152.000 0.850 887.6256556227562
82.000 156.000 0.850 886.1916121581394
82.000 160.000 0.850 884.6781073091123
82.000 164.000 0.850 883.0984508139705
82.000 168.000 0.850 882.5512718953536
82.000 172.000 0.850 882.0187979108156
82.000 176.000 0.850 881.8016856800411
82.000 180.000 0.850 881.8887327267079
82.000 184.000 0.850 882.0478916935512
82.000 188.000 0.850 882.2739900738034
82.000 192.000 0.850 882.5613988530305
82.000 196.000 0.850 882.903145948761
82.000 200.000 0.850 883.289856316219
